,track_id,playlist_name,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
705,0c6nzXnJx04uNt4HunPqGB,De guitarras y voces,Is This The World We Created...? - Remastered 2011,Queen,0.394,0.209,1,-12.611,1,0.0373,0.826,0.0,0.121,0.167,79.286,134293
706,0LLVng76exXBW3zdm9sAUv,De guitarras y voces,Machines (Or Back To Humans) - Remastered 2011,Queen,0.623,0.931,0,-6.102,1,0.0786,0.0578,0.00621,0.385,0.381,111.516,307080
707,0KUSMBpldIsIXAIDC3TkwJ,De guitarras y voces,It's A Hard Life - Remastered 2011,Queen,0.42,0.599,3,-6.188,1,0.0291,0.422,0.0,0.159,0.299,82.336,246973
708,2AkmdLbVKS1steeZdy8H1l,De guitarras y voces,I Want To Break Free - Single Remix,Queen,0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.95,258013
709,7c6vMsLCd1O9vOlLFd8Ezz,De guitarras y voces,Is This The World We Created...? - Live In Rio / January 1985,Queen,0.244,0.296,1,-10.537,1,0.037,0.819,0.0,0.179,0.0663,77.325,182547
710,38hqm4uhpXF8WWIh2PhKx1,De guitarras y voces,Hammer To Fall - Headbanger's Mix,Queen,0.407,0.862,9,-4.822,1,0.0968,0.289,0.00569,0.097,0.468,128.643,318080
711,3na3OqxgUzZymsUWO0CDDY,De guitarras y voces,Tear It Up - Remastered 2011,Queen,0.506,0.87,2,-5.05,1,0.0626,0.172,0.0,0.132,0.304,90.12,204627
712,4gxs9En3aoaOm2J5wNMMm9,De guitarras y voces,I Feel Fine - Remastered 2009,The Beatles,0.588,0.811,7,-7.299,1,0.0448,0.339,4.06e-06,0.412,0.802,89.862,140400
713,0SaKhiBPgdRaQKA7Bxu3ek,De guitarras y voces,Putita,Babasónicos,0.477,0.753,0,-6.112,1,0.0343,0.514,0.00381,0.17,0.521,178.013,225707
714,5YyetAy34sgROhslaW3BZc,De guitarras y voces,Frijolero,Molotov,0.774,0.653,2,-4.304,1,0.0361,0.107,0.0,0.0609,0.845,95.009,210133
715,5NMJBgmG9ObrKwf4geqIjY,De guitarras y voces,Pong,Piel Camaleón,0.7,0.692,9,-5.326,1,0.0402,0.0624,0.0,0.0617,0.895,99.991,208505
716,5h6u7bYQ67roYVVBOuhrf4,De guitarras y voces,Síndrome de Fregoli,LosPetitFellas,0.537,0.919,8,-6.793,1,0.441,0.00955,1.12e-05,0.183,0.405,190.247,187427
717,4SlGfTlNnFpn3eaHIPGRLC,De guitarras y voces,The Sun (feat. JAWNY),Myd,0.741,0.737,5,-6.667,0,0.0348,0.077,0.0,0.408,0.835,126.024,159427
718,2kUaQv15d6Uh86lqwejWn6,De guitarras y voces,Oye,La Derecha,0.584,0.9,0,-8.09,1,0.0463,0.00119,0.000638,0.283,0.802,139.92,157003
719,1Q5kgpp4pmyGqPwNBzkSrw,De guitarras y voces,Roadhouse Blues,The Doors,0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,243827
720,3RZMzCvYsmJ0u2ioKTOsmJ,De guitarras y voces,Honky Tonk Women - Mono Version,The Rolling Stones,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,179387
721,7F6pMP39RL3eLP4SDTDHbm,De guitarras y voces,Awkward,San Cisco,0.589,0.867,6,-5.791,0,0.106,0.0765,8.19e-05,0.108,0.903,161.899,153960
722,6k3GZGZksbEf7k3nmEDfjP,De guitarras y voces,Son Iguales,Habana Abierta,0.832,0.695,2,-7.861,1,0.0333,0.339,0.0,0.0992,0.777,129.953,260280
723,7GpLrSiwgo8MdbhlYMiDE5,De guitarras y voces,Como Soy Cubano,Habana Abierta,0.758,0.93,11,-7.119,0,0.0571,0.349,0.000739,0.0896,0.67,117.935,328267
724,1BmCHEhtAe8TXWGjPxlPwy,De guitarras y voces,La Novia de Superman,Habana Abierta,0.741,0.68,4,-8.932,0,0.0769,0.214,0.0,0.101,0.88,89.96,252720
725,3HzZIN8oncO0hw3FhtYGBX,De guitarras y voces,Lo Bueno No Sale Barato,Habana Abierta,0.751,0.841,9,-6.898,1,0.0504,0.198,4.3e-06,0.302,0.725,103.977,244013
726,0qYsta9iTDMNLKNg8JnKKt,De guitarras y voces,Los Chicos Sí Lloran,Diamante Eléctrico,0.694,0.696,4,-7.21,0,0.0544,0.153,0.136,0.126,0.676,95.014,222963
727,5v27lNcQobl03uE8bk97FF,De guitarras y voces,Alma en Pedazos,Superlitio,0.509,0.699,9,-7.827,0,0.0286,0.00679,9.33e-05,0.377,0.322,173.948,249522
728,7w9jjtBMEtPyYPZnQ1EV4n,De guitarras y voces,Fragil al Viento,Kraken,0.472,0.684,2,-3.889,0,0.0292,0.0701,0.0,0.252,0.247,128.045,297745
729,7nzsY8vlnKdvGOEE0rjAXZ,De guitarras y voces,Arabella,Arctic Monkeys,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,207357
730,17IrhV0fINXu3GCA3Ssz4Y,De guitarras y voces,Tot Està per Fer,Acció,0.786,0.597,4,-6.735,0,0.0341,0.192,2.37e-05,0.152,0.752,124.035,240131
731,7HW5WIw7ZgZORCzUxv5gW5,De guitarras y voces,Don't Go Breaking My Heart,Elton John,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440
732,43DeSV93pJPT4lCZaWZ6b1,De guitarras y voces,The Boys Are Back In Town,Thin Lizzy,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720
733,4nISKMNTbWKrZpGFI44pIz,De guitarras y voces,Fuerza Natural,Gustavo Cerati,0.481,0.8,2,-7.477,1,0.0292,0.0158,0.04,0.385,0.534,78.228,289947
734,1yKAqZoi8xWGLCf5vajroL,De guitarras y voces,The Ghost of You,My Chemical Romance,0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,194253
735,2d6m2F4I7wCuAKtSsdhh83,De guitarras y voces,Famous Last Words,My Chemical Romance,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,299227
736,2ZihONVMMqAbEFpGHU9VdF,De guitarras y voces,Vestido De Cristal,Kraken,0.589,0.469,4,-12.244,0,0.0268,0.201,3.95e-06,0.169,0.514,97.136,296160
737,0a7BloCiNzLDD9qSQHh5m7,De guitarras y voces,"Dance, Dance",Fall Out Boy,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267
738,53TJ2iMpVLYt77TapqGfbY,De guitarras y voces,Detener,Rucus,0.34,0.51,8,-8.698,0,0.0328,0.404,0.0386,0.125,0.449,103.235,220915
739,3HABXJxDp5x4jIWaQruTj5,De guitarras y voces,Así Es el Amor,Doctor Krápula,0.639,0.89,7,-6.398,1,0.0556,0.013,5.06e-06,0.684,0.767,147.964,259840
740,2BJy5YrRMhVCqaLNY5cbv2,De guitarras y voces,Free,Donavon Frankenreiter,0.793,0.464,5,-6.624,1,0.0386,0.112,0.0,0.109,0.851,124.994,148600
741,744799eTMLuWvK25vgDiXw,De guitarras y voces,El Mareo,Bajofondo,0.613,0.93,11,-5.704,0,0.0882,0.101,0.404,0.101,0.472,130.019,275040
742,51UhZz0VDJlN1AuB117zOv,De guitarras y voces,Escapemos,Tijuana Love,0.817,0.724,11,-8.455,0,0.0357,0.174,0.0,0.141,0.925,124.055,280853
743,7yhrQs8ZJt8AagfxRDawvD,De guitarras y voces,Si Te Mueres Mañana - Sesión en Vivo,Kanaku y El Tigre,0.485,0.769,8,-6.054,1,0.0642,0.0266,0.000303,0.227,0.583,151.774,270230
744,3G9LCcTMWIcm30KZq1Jf6z,De guitarras y voces,Maria Claudia,Piel Camaleón,0.792,0.701,2,-5.795,1,0.0455,0.193,0.000802,0.0269,0.762,111.978,156641
745,3GjV8p1bTXFOk8mrTffCgZ,De guitarras y voces,Los Otros,LosPetitFellas,0.566,0.718,7,-6.986,1,0.325,0.0823,0.0,0.0727,0.567,77.439,294080
746,1ZBJ3u8cUW9HlcXCEibqAh,De guitarras y voces,Jaguar E-Type,Piel Camaleón,0.631,0.656,9,-6.334,1,0.0398,0.0303,2.24e-05,0.174,0.6,119.943,206525
747,0pwIDa9neFJEN1RJ1mvj5G,De guitarras y voces,Boca E' Caimán,Los Elefantes,0.769,0.575,9,-9.6,1,0.038,0.148,0.0,0.0485,0.963,129.943,251880
748,6cO3H592rPALlR3XoUG0P9,De guitarras y voces,El Puñal,La Derecha,0.649,0.765,11,-6.878,0,0.0453,0.188,0.00307,0.0937,0.319,100.04,263390
749,6PzJVcCOi6kQuB7R6NNvz2,De guitarras y voces,No Se Va,LosPetitFellas,0.404,0.366,8,-7.768,0,0.105,0.146,0.0,0.0813,0.586,175.825,252512
750,59LZV0gyCWITCP5QKLH7ac,De guitarras y voces,1143 Tomates Contigo,Doctor Krápula,0.614,0.816,0,-4.878,1,0.209,0.269,0.0,0.226,0.903,73.237,231667
751,36QXkiZ3fDsFqzvEZiYEUG,De guitarras y voces,Dylan por Nosotros,La Derecha,0.558,0.732,9,-9.27,1,0.1,0.00409,0.00884,0.113,0.317,105.68,203299
752,1uOt9b7BJ7c8NN4i1ZKPK1,De guitarras y voces,Perdóname,Superlitio,0.709,0.724,7,-7.855,0,0.0671,0.11,0.000188,0.0958,0.63,87.987,240533
753,42mjQVcQnlbF3zMAEZKJYA,De guitarras y voces,Ay Qué Dolor,La Derecha,0.657,0.789,6,-8.625,0,0.0423,0.0866,0.000302,0.112,0.923,108.62,250100
754,0ZtPZUQziFJCdfQp0uaEPd,De guitarras y voces,Champetrónica (feat. Obie P),Superlitio,0.613,0.879,9,-7.914,0,0.0878,0.00027,8.95e-05,0.0435,0.769,143.02,240360
755,5q5pVXewBtGUE3usjMgRXd,De guitarras y voces,El Tiempo Perdido,Quemarlo Todo Por Error,0.141,0.754,9,-9.117,1,0.0447,0.422,0.748,0.101,0.449,96.878,354869
756,7BRafDqV3qhXzNgVoWSHTk,De guitarras y voces,Ruido,La Derecha,0.771,0.67,2,-9.047,0,0.103,0.0943,0.00563,0.0731,0.298,92.066,331240
757,6khJ74gcRyxv2RyEgKuxhZ,De guitarras y voces,"Me Odia, Me Ama",Don Tetto,0.584,0.895,0,-2.929,1,0.0533,0.00325,5.02e-05,0.0756,0.514,144.895,188889
758,1qzE2UdX78oxxdwrWID8cC,De guitarras y voces,El Verano,Nicolás y los Fumadores,0.393,0.533,6,-11.477,1,0.0346,0.0558,2.84e-06,0.0535,0.472,81.721,328795
759,5MWK4Zyg7g9kSeJYVob21M,De guitarras y voces,Media Luna,Los Amigos Invisibles,0.729,0.627,0,-8.46,1,0.0292,0.00735,0.00605,0.204,0.914,124.005,264253
760,5kM06D6o06iTiDngyN3tYP,De guitarras y voces,A Quemarropa,LosPetitFellas,0.641,0.666,5,-7.4,0,0.203,0.0586,0.0,0.283,0.608,82.951,234159
761,7odya8sKbjnOmkMD35tmXQ,De guitarras y voces,RIDFG,LosPetitFellas,0.585,0.727,1,-5.073,1,0.197,0.0172,2.76e-06,0.357,0.845,166.052,193306
762,4jSpcVMnm3GR96Ix7rh70g,De guitarras y voces,La Causa,LosPetitFellas,0.589,0.746,11,-7.054,0,0.361,0.0388,0.0,0.106,0.354,88.362,270307
763,0119K2IZigzqfDcXpzn0Ai,De guitarras y voces,El Cielo,LosPetitFellas,0.432,0.612,9,-6.596,0,0.24,0.14,1.76e-06,0.0852,0.658,160.788,316859
764,6ByzUcDnovDewBJnqXIt2C,De guitarras y voces,Los Otros,LosPetitFellas,0.568,0.718,7,-6.986,1,0.324,0.0807,0.0,0.0722,0.552,77.377,294080
765,4rla9WDOzoJw0IM0arq65n,De guitarras y voces,Sufriendo por Amor,Sanalejo,0.668,0.73,0,-8.001,1,0.0712,0.0388,0.0,0.248,0.681,129.351,202270
766,6l4lxnaMpUOsIqrtXu64o0,De guitarras y voces,Emociones,La Derecha,0.561,0.58,9,-7.26,1,0.063,0.243,5.94e-05,0.0714,0.83,184.17,229667
767,37pK35IDidhQIDR6WORZS1,De guitarras y voces,Sexo Con Amor,Superlitio,0.539,0.892,10,-6.496,0,0.0777,0.0791,0.0,0.0747,0.852,180.105,273573
768,6lMmEPTbkiVeWixfw34yIF,De guitarras y voces,Desde Que Te Perdí,Kevin Johansen,0.403,0.607,11,-12.348,0,0.0832,0.737,0.0234,0.71,0.389,88.166,282493
769,5ZG83RxgtxxTKfXQ3TmhT0,De guitarras y voces,Padre Nuestro - Remasterizado 2008,Los Fabulosos Cadillacs,0.794,0.759,4,-5.766,0,0.274,0.391,0.0,0.0809,0.94,106.093,213867
770,1zXlvviNTbLxqObjMhDeEx,De guitarras y voces,Delirio,Los Makenzy,0.562,0.621,10,-5.023,0,0.0456,0.00943,0.000101,0.0352,0.813,78.016,210379
771,7k0WEFc0gENgXo9EfCEZux,De guitarras y voces,De Lo Oscuro a Lo Puro,Sebastián Yepes,0.771,0.862,11,-10.052,0,0.0398,0.0533,0.0,0.132,0.961,96.006,210693
772,22e6sT2Pu8kXpJeItO0xGg,De guitarras y voces,My Game,Deluxe,0.79,0.726,1,-4.919,1,0.0604,0.25,0.0,0.0787,0.889,114.953,215411
773,1SjigB481kOFIspp6ZhlmQ,De guitarras y voces,Una Sonrisa al Atardecer,Akash,0.616,0.653,3,-3.052,0,0.0269,0.02,0.0,0.101,0.262,111.971,404867
774,0E8qIw6KblOtDQYzzHQrxL,De guitarras y voces,Como Tú (Magic Music Box),León Larregui,0.568,0.903,0,-7.647,1,0.0982,0.000292,0.724,0.0764,0.762,122.604,232120
775,4ahWVoHIxMfoLksp36A1mf,De guitarras y voces,Ultra-Funk,Los Amigos Invisibles,0.667,0.903,0,-6.451,1,0.0398,0.0141,0.00915,0.309,0.823,109.463,218667
776,4cSJ0IFl4xE7bukdMVyoI8,De guitarras y voces,Sigamos Caminando,Don Tetto,0.457,0.707,6,-4.436,1,0.0355,0.487,0.0,0.0914,0.257,168.004,219747
777,6yFINQXuZLwCLgfHCtv2sv,De guitarras y voces,Perro Come Perro,Superlitio,0.631,0.832,7,-3.914,1,0.108,0.0275,0.00166,0.907,0.675,170.042,197335
778,709ffFK4o4MtG1NKoLvOma,De guitarras y voces,Major Tom (Coming Home),Peter Schilling,0.787,0.42,4,-14.32,0,0.0645,0.153,0.164,0.169,0.838,161.247,301373
779,2gpQi3hbcUAcEG8m2dlgfB,De guitarras y voces,Plan A,Paulo Londra,0.583,0.834,0,-4.875,1,0.0444,0.0495,0.0,0.0658,0.557,173.935,178203
780,4SbZlzsA3uHMZiUk5Zqtsu,De guitarras y voces,Lamento Porteño,El Caribefunk,0.839,0.797,1,-6.68,0,0.0479,0.213,2.73e-05,0.117,0.595,119.479,196756
781,6hu1f1cXSw7OAqhpSQ2zDy,De guitarras y voces,Dazed and Confused - 1990 Remaster,Led Zeppelin,0.271,0.553,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762,386373
782,4OFpQOhQgHVzHbl69EabdZ,Cowboy,Lejos de Casa,Antidoping,0.898,0.591,2,-8.536,1,0.0384,0.0327,0.0,0.0466,0.968,128.05,234773
783,6004tMws4nCQqtGBaInsF0,Cowboy,Chilanga banda,Café Tacvba,0.66,0.607,8,-8.168,1,0.157,0.14,0.0,0.279,0.425,183.917,212067
784,0VV8wkOM4w78A2OHZOTzNP,Cowboy,Live And Let Die - 2018 Remaster,Wings,0.391,0.375,7,-12.573,1,0.046,0.0797,0.013,0.143,0.116,153.802,192773
785,1lq2OOQB6ayaHvsbWZhtqQ,Cowboy,Ciclo,Simon Grossmann,0.881,0.641,7,-6.11,1,0.0418,0.198,9.55e-05,0.274,0.92,130.055,169141
786,0NHt6ZbsksyTlwTcCeWDxk,Cowboy,Mambo Con Boogaloo,La-33,0.693,0.806,0,-7.206,1,0.0647,0.53,0.000415,0.146,0.865,155.144,253120
787,6cdslY3YKjh7pImxFhSBVG,Cowboy,Settle Down,Kimbra,0.763,0.666,0,-6.34,1,0.0537,0.0791,2.98e-06,0.0733,0.449,93.994,241507
788,5rdDVT2OI1x8it6QgMhek2,Cowboy,Jazzy,Willie Colón,0.446,0.734,0,-10.14,1,0.0356,0.805,0.705,0.0721,0.96,110.28,245960
789,42GuKw49pPxNAkIhWGwgFs,Cowboy,Body Paint,Arctic Monkeys,0.556,0.315,7,-11.651,0,0.0625,0.568,0.0,0.0774,0.256,143.327,290584
790,7DPhusadsTZ2VrXOGcuX2y,Cowboy,I Ain’t Quite Where I Think I Am,Arctic Monkeys,0.544,0.337,10,-9.846,1,0.0653,0.357,6.34e-05,0.085,0.667,192.685,191174
791,1gvfdGCA5QHnLL6TJj4N5a,Cowboy,Leap Frog,Charlie Parker,0.416,0.685,5,-10.761,1,0.0648,0.726,0.0595,0.0932,0.721,164.801,148400
792,5UCnz9Q6GSFLl6oeCSaSSZ,Cowboy,Bandolera,Héctor Lavoe,0.594,0.562,2,-9.38,0,0.0339,0.752,7.29e-05,0.168,0.72,105.795,574800
793,71aOTq3nhkebf6zJxVMoZx,Cowboy,El Vendedor Que No Fia,Tito Rojas,0.68,0.798,5,-4.032,1,0.0311,0.382,0.0,0.0586,0.963,98.72,294627
794,7wqh2WCkFMgS3hejAZosd8,Cowboy,La luz,Sonex,0.756,0.938,7,-7.382,1,0.0653,0.198,0.000415,0.0309,0.866,100.5,284120
795,6xepovPqjvrkEw9Y5AMmTm,Cowboy,Lambada - Original Version 1989,Kaoma,0.756,0.8,5,-5.158,1,0.0329,0.211,0.000724,0.0466,0.967,118.924,207467
796,6wszmCHeHNQNVBnBSAyl9X,Cowboy,Por Ahora,El Kuelgue,0.737,0.715,11,-7.485,0,0.0628,0.14,0.0,0.0927,0.631,121.917,206133
797,2kSc33d2kleICMfJ1IAwnw,Cowboy,Waterguns,Caravan Palace,0.722,0.596,4,-6.1,1,0.0458,0.584,0.0,0.188,0.794,97.508,210280
798,7uvaAkNt835m6iPWoWc703,Cowboy,Paraphernalia,Miles Davis,0.487,0.422,0,-13.061,1,0.0469,0.376,0.0284,0.378,0.342,125.98,756133
799,6oXOuc9sV4CHsAaZY6XyjS,Cowboy,Koko,Charlie Parker's Beboppers,0.549,0.512,5,-8.301,0,0.036,0.93,0.196,0.0771,0.575,148.721,176840
800,2TvXEmAg9M7XbEMoYgfORy,Cowboy,Fire,La-33,0.467,0.801,7,-5.125,1,0.121,0.756,8.25e-06,0.354,0.718,168.449,142993
801,2WABPhoT8arU264l7e8sdc,Cowboy,Me Parece Perfecto,La Mambanegra,0.673,0.794,7,-5.116,1,0.0395,0.188,0.00476,0.176,0.503,119.995,345822
802,4qzOWxATzkBZ6OEPmX45xE,Cowboy,Good Bait,Dizzy Gillespie,0.537,0.461,0,-8.615,0,0.0367,0.688,0.243,0.0535,0.747,131.075,180960
803,3upgttvhruFLbG344id0oc,Cowboy,Constellation,Charlie Parker,0.48,0.468,0,-12.855,0,0.126,0.863,0.00999,0.342,0.857,84.529,146600
804,5hzBfWRccowwIig0Aeqob1,Cowboy,Passport,Charlie Parker,0.437,0.344,0,-15.468,1,0.101,0.899,0.0703,0.187,0.844,200.642,177600
805,2FdS0qZKu1X5d7s8lYP37t,Cowboy,Ornithology - Live - Storyville,Charlie Parker,0.601,0.407,11,-13.615,0,0.0532,0.833,0.055,0.133,0.737,116.426,265853
806,2QP17zdbzlAaFNd5Bp7Ll0,Cowboy,Sugar Hips,J.C. Heard,0.59,0.2,0,-12.765,1,0.0445,0.939,0.285,0.131,0.857,139.941,171907
807,2QblGB2oC9PXz5JldRCkmt,Cowboy,Tautology,Lennie Tristano,0.624,0.444,7,-7.891,0,0.0382,0.792,0.0103,0.303,0.781,117.493,164613
808,2P91JIkBSJ6eg6vdj8NPgZ,Cowboy,Parallel,Lennie Tristano,0.527,0.389,6,-10.716,0,0.037,0.993,0.856,0.123,0.77,110.084,147920
809,1fr6e309SFCvmKmbzKy7dX,Cowboy,Focus,Tadd Dameron & His Orchestra,0.46,0.235,5,-14.289,1,0.0345,0.961,0.874,0.164,0.653,174.745,182027
810,5CuD5wCHs8QfEYn6nUJi4f,Cowboy,Free Man,Screaming Headless Torsos,0.675,0.913,8,-5.307,1,0.0527,0.0133,0.00895,0.367,0.697,116.441,267853
811,4U0gBPfjAzs7V0IR6UhOM6,Cowboy,Travelling Without Moving - Remastered,Jamiroquai,0.67,0.96,1,-9.371,0,0.0596,0.0179,0.64,0.122,0.605,126.312,220080
812,4LkJXlCD9AYjScPywhUjZs,Cowboy,Dynamite,Jamiroquai,0.85,0.707,1,-6.026,0,0.0604,0.0642,3.49e-06,0.139,0.706,114.387,295400
813,4pNiE4LCVV74vfIBaUHm1b,Cowboy,Sir Duke,Stevie Wonder,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,232760
814,385MtwO57oRK3pMDt0lj9c,Cowboy,Les pions se révoltent,Cissy Street,0.742,0.87,0,-8.083,1,0.0569,0.0169,0.888,0.124,0.964,107.824,235724
815,0RtNG9yEhEWId2c9KsYN4Z,Cowboy,Bare Necessities,The Jive Aces,0.786,0.617,5,-8.16,1,0.0753,0.322,1.28e-06,0.0576,0.898,107.718,128332
816,5L5S8FbCTNfsl3tsaLHBvk,Cowboy,Pera vrechi,The Speakeasies' Swing Band!,0.734,0.707,8,-6.892,1,0.0746,0.739,0.0,0.187,0.816,110.101,199347
817,5t7XfP2hjyaBrAges7rPeL,Cowboy,Swingin' on Nothin',Jonathan Stout and his Campus Five,0.726,0.253,5,-13.873,0,0.0482,0.821,0.0,0.25,0.718,123.665,225080
818,6HdWaXQzYG4Q7kpKkjJaly,Cowboy,Siempre Happy,Habana Abierta,0.501,0.32,5,-10.78,1,0.0413,0.862,0.0,0.109,0.413,103.142,330467
819,2heG20ThfguqAgUXNsy7dT,Cowboy,Una Broma Seria,Habana Abierta,0.802,0.568,0,-9.843,1,0.05,0.427,1.06e-05,0.315,0.718,103.99,182640
820,460e8voeb8mHQA8kl4AQMq,Cowboy,La Explosión (Instrumental) - Ao Vivo,Irakere,0.565,0.564,7,-12.871,0,0.0418,0.41,0.417,0.742,0.77,104.579,517107
821,7qV9aXGYDuKpBSGXxQqjQj,Cowboy,La Cosquillita,Qva Libre,0.78,0.818,11,-8.635,0,0.108,0.193,0.0,0.919,0.738,107.946,252400
822,0HD5gvrDsRp4tAsMFxTzJ3,Cowboy,Así Se Siente,Temple Sour,0.516,0.571,3,-8.117,0,0.0411,0.285,0.0,0.113,0.577,151.847,276827
823,0usm8p309eb1kUDBy26u3t,Cowboy,I Want Your Lovin’ - Edit,Whilk & Misky,0.725,0.522,6,-8.108,0,0.0702,0.895,0.0703,0.135,0.878,91.996,200392
824,1qROMoGOaag7LrXhukbDRZ,Cowboy,Bemba Colorá - Live,Fania All Stars,0.506,0.8,5,-5.684,0,0.134,0.635,0.00385,0.959,0.839,119.452,712920
825,3mohgPZas4iMx0aiuH1AIl,Cowboy,Big Ugly,Snarky Puppy,0.51,0.728,7,-7.082,1,0.0304,0.0288,0.887,0.109,0.349,143.952,549219
826,0TGLRGD4ZRp6sM5jy8EOjR,Cowboy,Soy El Rey,Pete Rodriguez,0.51,0.643,5,-6.415,1,0.0369,0.77,0.00346,0.251,0.599,109.527,185547
827,0XKLusi3tWRd7MNizZfkPg,Cowboy,Yardbird Suite,Charlie Parker,0.792,0.256,0,-14.313,1,0.0963,0.954,0.904,0.298,0.833,106.914,175733
828,4OhNdo11639YkCcQqNlIQh,Cowboy,Summertime,Art Blakey Quartet,0.424,0.4,2,-10.783,0,0.0426,0.638,1.32e-06,0.0993,0.56,175.768,278000
829,5MjUkhqCpr5uZ39xZmLZxe,Cowboy,Me And Those Dreamin' Eyes Of Mine,D'Angelo,0.511,0.402,4,-10.695,0,0.219,0.702,0.00014,0.11,0.503,83.339,286800
830,45guHTKluUtKZcdtMD8NWR,Cowboy,"Atchafalaya - Live From Dordrecht, Het Energiehuis / 2014",Snarky Puppy,0.43,0.675,10,-10.513,0,0.306,0.163,0.891,0.685,0.645,202.522,364387
831,3eF71UnYYqNBCrPQQYrJxj,Cowboy,The World is Getting Smaller,Snarky Puppy,0.698,0.427,9,-14.092,1,0.258,0.453,0.787,0.0812,0.174,114.422,355173
832,4jJk08lhFJFl4dGlOnInmq,Cowboy,Belmont,Snarky Puppy,0.438,0.422,9,-10.412,0,0.0304,0.168,0.695,0.0981,0.154,144.847,389047
833,0B3DaPjUGC4T7SzWZ1VO1Q,Cowboy,La Pantera Mambo,La-33,0.539,0.697,2,-4.836,0,0.0537,0.324,0.000542,0.193,0.841,135.04,254229
834,0q7dCoFz7QlS7vWwcuzQEO,Cowboy,Billet doux,Tchavolo Schmitt,0.758,0.47,7,-11.574,1,0.0633,0.924,0.8,0.105,0.599,110.789,224853
835,5whsPGYSk2FMFCkluUkp6I,Cowboy,Coucou,Tchavolo Schmitt,0.909,0.4,7,-11.863,1,0.101,0.932,0.953,0.0813,0.772,103.171,176387
836,2yzyvggVHHtSN3H57lFHuR,Cowboy,Avalon,Gustav Lundgren Trio,0.861,0.466,5,-11.811,1,0.257,0.896,0.858,0.215,0.897,125.664,126330
837,3s2ZEQikW0gd16Oi5gjmA1,Cowboy,Re Run,Kamasi Washington,0.453,0.806,1,-7.241,0,0.0712,0.406,0.638,0.105,0.403,116.12,499640
838,0njmnBpLGilNBHJZhaJjKs,Cowboy,"Gee, Baby, Ain't I Good To You?",Ella Fitzgerald,0.652,0.246,8,-11.332,1,0.0532,0.865,0.0,0.115,0.532,85.658,252213
839,6sK644HYqkBsoy8cLpLENA,Cowboy,I'Ll Be Fine,fatsO,0.624,0.436,9,-5.975,1,0.0308,0.53,0.000519,0.0905,0.455,109.792,335187
840,1UwP0GRuC1LEH7DpR3c0tY,Cowboy,Bonita,Los Choclok,0.611,0.493,7,-7.93,0,0.0527,0.497,1.2e-05,0.0588,0.544,107.142,304917
841,5xhdx3wVzVGi1ch20eWhJt,Cowboy,Llorarás,Salsangroove,0.733,0.805,1,-7.239,0,0.0787,0.309,0.00382,0.124,0.494,93.02,381360
842,3LSkkKOlknlT97LvIjZr4i,Cowboy,Me Gusta - Versión Funk,Sanalejo,0.69,0.582,0,-10.14,1,0.03,0.27,8.3e-05,0.17,0.726,127.017,218747
843,59LZV0gyCWITCP5QKLH7ac,Cowboy,1143 Tomates Contigo,Doctor Krápula,0.614,0.816,0,-4.878,1,0.209,0.269,0.0,0.226,0.903,73.237,231667
844,6TmDCcJAQ6uJZ1GP4AoZlu,Cowboy,Mujer Divina,Salsangroove,0.726,0.677,5,-6.981,0,0.0416,0.43,0.0178,0.121,0.267,94.01,303013
845,4fjAwglloV7DpTCIk8d8YM,Cowboy,Chica buena,Interactivo,0.846,0.663,9,-5.713,0,0.211,0.714,4.16e-06,0.326,0.712,97.99,329267
846,0dDiYaZsD2gnf7AxUJQXMB,Cowboy,Me Gusta Boogaloo,German Villareal,0.692,0.781,1,-4.023,1,0.0625,0.553,0.119,0.0385,0.958,197.007,188000
847,1qAMY7p9Z9KuZxlZ6jjOXu,Cowboy,La Salsa Nunca Se Acaba (The Salsa Never Ends),Susie Hansen,0.854,0.753,4,-5.815,0,0.0746,0.485,0.00148,0.0643,0.921,99.109,297667
848,7DM5k4ql2H94jNn0kN0SaU,Cowboy,Clap Your Hands,Whilk & Misky,0.823,0.638,4,-11.364,0,0.055,0.232,0.211,0.0961,0.382,117.984,305532
849,0e7tqfuxXB9ig8QLmwkmLT,Cowboy,Calle Luna Calle Sol,Toño Barrio,0.57,0.788,8,-8.096,1,0.0552,0.172,0.00187,0.0821,0.927,93.066,269250
